sample,color,gt_box,pred_box,IoU,center_err,contrast,bbox_pixel_area,failure_type,predicted_color
sample_0056,black sphere,"[289, 383, 23, 21]","[288.92913818359375, 383.3280944824219, 24.264719486236572, 26.001060605049133]",0.7656,0.34,67.786,483,Good,black sphere
sample_0056,pink sphere,"[323, 299, 18, 13]","[242.12980270385742, 284.70388412475586, 17.546401023864746, 16.985337138175964]",0.0,82.12,89.8274,234,Miss,other
sample_0057,red sphere,"[275, 353, 22, 18]","[275.66139221191406, 354.8240661621094, 22.336220741271973, 22.9892760515213]",0.7411,1.94,94.2242,396,Good,red sphere
sample_0057,green sphere,"[209, 306, 18, 13]","[209.50061798095703, 307.06506729125977, 19.829931259155273, 19.316276907920837]",0.6109,1.18,88.7813,234,Good,green sphere
sample_0057,blue sphere,"[387, 277, 17, 11]","[387.15526580810547, 277.6519203186035, 17.187058925628662, 17.25751519203186]",0.6267,0.67,106.1483,187,Good,blue sphere
sample_0057,yellow sphere,"[310, 328, 20, 16]","[310.89860916137695, 328.6051654815674, 20.41004180908203, 21.130768060684204]",0.6983,1.08,87.8167,320,Good,yellow sphere
sample_0057,black sphere,"[227, 287, 18, 11]",,0.0,99999,60.8438,198,Miss,other
sample_0057,pink sphere,"[341, 286, 17, 11]","[275.67975997924805, 354.83325004577637, 22.374699115753174, 22.9470294713974]",0.0,94.89,91.9062,187,Miss,other
sample_0058,red sphere,"[257, 296, 18, 12]","[232.02232360839844, 276.80840492248535, 17.395719289779663, 16.853928565979004]",0.0,31.5,86.7482,216,Miss,other
sample_0058,green sphere,"[406, 331, 20, 15]","[406.42444610595703, 332.36987113952637, 21.204142570495605, 21.15490436553955]",0.6688,1.43,107.7745,300,Good,green sphere
sample_0058,blue sphere,"[330, 374, 23, 20]","[231.98740005493164, 276.80657386779785, 17.459717988967896, 16.852036714553833]",0.0,138.03,96.7061,460,Miss,other
sample_0058,yellow sphere,"[332, 295, 18, 13]","[331.9801712036133, 296.16308212280273, 18.448925018310547, 18.71077001094818]",0.6779,1.16,93.01,234,Good,yellow sphere
sample_0058,black sphere,"[341, 334, 20, 16]",,0.0,99999,80.244,320,Miss,other
sample_0058,pink sphere,"[232, 276, 17, 10]","[232.02932357788086, 276.8419647216797, 17.40025520324707, 16.833629608154297]",0.5804,0.84,87.7428,170,Good,pink sphere
sample_0059,red sphere,"[391, 394, 24, 22]","[390.7247543334961, 395.3635883331299, 24.463248252868652, 27.596569061279297]",0.7796,1.39,104.6202,528,Good,red sphere
sample_0059,green sphere,"[273, 335, 21, 16]","[273.77458572387695, 335.9603977203369, 20.930147171020508, 21.861923933029175]",0.6866,1.23,92.1823,336,Good,green sphere
sample_0059,blue sphere,"[254, 360, 22, 19]","[253.86877059936523, 361.2033748626709, 22.803962230682373, 23.666328191757202]",0.7745,1.21,92.8933,418,Good,blue sphere
sample_0059,yellow sphere,"[354, 331, 20, 16]","[353.8658905029297, 331.49622917175293, 20.33071279525757, 21.267752051353455]",0.7401,0.51,92.5201,320,Good,yellow sphere
sample_0059,black sphere,"[408, 290, 18, 12]",,0.0,99999,82.9755,216,Miss,other
sample_0059,pink sphere,"[279, 282, 17, 11]","[390.7048797607422, 395.37978172302246, 24.445056915283203, 27.558011412620544]",0.0,159.16,79.6893,187,Miss,other
sample_0060,red sphere,"[281, 370, 23, 20]","[281.8528366088867, 371.77202224731445, 22.561848163604736, 24.63057518005371]",0.7599,1.97,96.7498,460,Good,red sphere
sample_0060,green sphere,"[301, 307, 19, 13]","[254.2621612548828, 364.59757804870605, 22.64683246612549, 24.16611135005951]",0.0,74.17,95.5884,247,Miss,other
sample_0060,blue sphere,"[278, 316, 20, 14]","[278.35975646972656, 317.085599899292, 19.50027823448181, 20.200329422950745]",0.6745,1.14,86.709,280,Good,blue sphere
sample_0060,yellow sphere,"[254, 364, 22, 19]","[254.30070877075195, 364.55406188964844, 22.635703086853027, 24.163890480995178]",0.7642,0.63,89.7583,418,Good,yellow sphere
sample_0060,black sphere,"[373, 375, 23, 20]",,0.0,99999,84.2453,460,Miss,other
sample_0060,pink sphere,"[234, 307, 19, 13]","[234.53792572021484, 307.65355110168457, 19.195947647094727, 19.426862597465515]",0.6372,0.85,81.0031,247,Good,pink sphere
sample_0061,red sphere,"[215, 328, 20, 16]","[214.7813606262207, 329.3561553955078, 20.756986141204834, 21.3649982213974]",0.7216,1.37,86.0763,320,Good,red sphere
sample_0061,green sphere,"[389, 282, 18, 12]","[389.2673110961914, 282.78797149658203, 17.85667657852173, 17.58677065372467]",0.6662,0.83,107.5521,216,Good,green sphere
sample_0061,blue sphere,"[341, 387, 24, 22]","[341.21463775634766, 387.58838653564453, 24.107413291931152, 26.583577394485474]",0.8139,0.63,105.289,528,Good,blue sphere
sample_0061,yellow sphere,"[275, 301, 18, 12]","[275.45032501220703, 301.8120574951172, 18.75723123550415, 18.707358241081238]",0.6116,0.93,79.3015,216,Good,yellow sphere
sample_0061,black sphere,"[330, 319, 19, 15]",,0.0,99999,80.6103,285,Miss,other
sample_0061,pink sphere,"[387, 392, 24, 22]","[387.55977630615234, 392.15826988220215, 24.754815101623535, 27.457210421562195]",0.7664,0.58,93.7647,528,Good,pink sphere
sample_0062,red sphere,"[420, 298, 18, 12]","[419.95574951171875, 298.9753818511963, 18.793833255767822, 18.844045400619507]",0.6099,0.98,99.1683,216,Good,red sphere
sample_0062,green sphere,"[258, 296, 18, 12]","[258.206844329834, 296.5971565246582, 18.291525840759277, 18.948276042938232]",0.6198,0.63,85.2068,216,Good,green sphere
sample_0062,blue sphere,"[224, 300, 18, 13]","[224.69926834106445, 301.35918617248535, 19.07562255859375, 17.908354997634888]",0.6747,1.53,89.6262,234,Good,blue sphere
sample_0062,yellow sphere,"[402, 311, 19, 14]","[401.9509506225586, 311.2997245788574, 18.770254850387573, 19.483888149261475]",0.7123,0.3,93.493,266,Good,yellow sphere
sample_0062,black sphere,"[371, 360, 22, 18]",,0.0,99999,82.7339,396,Miss,other
sample_0062,pink sphere,"[378, 297, 19, 13]","[377.8997802734375, 297.5794315338135, 18.384506702423096, 18.771783113479614]",0.6768,0.59,95.5787,247,Good,pink sphere
sample_0063,red sphere,"[436, 322, 20, 14]","[435.799560546875, 323.1467914581299, 20.854482650756836, 20.176650881767273]",0.6654,1.16,103.0251,280,Good,red sphere
sample_0063,green sphere,"[239, 332, 20, 16]","[239.7170639038086, 332.4203395843506, 20.88658094406128, 21.177350878715515]",0.7066,0.83,85.27,320,Good,green sphere
sample_0063,blue sphere,"[215, 359, 22, 18]","[215.69469451904297, 359.40582275390625, 23.1473445892334, 24.035217761993408]",0.7051,0.8,89.7122,396,Good,blue sphere
sample_0063,yellow sphere,"[358, 320, 20, 15]","[358.20446014404297, 321.0597038269043, 19.588539600372314, 19.76833999156952]",0.7469,1.08,94.3068,300,Good,yellow sphere
sample_0063,black sphere,"[251, 373, 23, 21]",,0.0,99999,68.0886,483,Miss,other
sample_0063,pink sphere,"[293, 334, 21, 16]","[435.7548141479492, 323.1675338745117, 20.869452953338623, 20.129079222679138]",0.0,143.17,87.3788,336,Miss,other
sample_0064,red sphere,"[326, 291, 18, 12]","[400.2952194213867, 288.147554397583, 17.94582724571228, 18.058791160583496]",0.0,74.35,98.4767,216,Miss,other
sample_0064,green sphere,"[290, 317, 20, 14]","[204.43117141723633, 316.0998344421387, 19.99058485031128, 19.814354181289673]",0.0,85.57,93.7817,280,Miss,other
sample_0064,blue sphere,"[235, 360, 22, 19]","[234.93511199951172, 361.03397369384766, 22.927913665771484, 23.48134160041809]",0.7764,1.04,93.6303,418,Good,blue sphere
sample_0064,yellow sphere,"[204, 316, 19, 14]","[204.45039749145508, 316.0778045654297, 19.955947399139404, 19.84612226486206]",0.6716,0.46,81.6394,266,Good,yellow sphere
sample_0064,black sphere,"[450, 358, 23, 19]",,0.0,99999,97.6457,437,Miss,other
sample_0064,pink sphere,"[400, 288, 18, 12]","[234.86759185791016, 361.0392951965332, 22.804172039031982, 23.399877548217773]",0.0,180.56,93.2193,216,Miss,other
sample_0065,red sphere,"[206, 337, 21, 16]","[257.7593421936035, 392.88848876953125, 24.902830123901367, 26.841378808021545]",0.0,76.17,85.8536,336,Miss,other
sample_0065,green sphere,"[422, 304, 19, 13]","[421.8347930908203, 305.5611991882324, 18.911457061767578, 19.058287739753723]",0.6727,1.57,107.3253,247,Good,green sphere
sample_0065,blue sphere,"[415, 387, 24, 21]","[257.75318145751953, 392.8960704803467, 24.92387056350708, 26.752325892448425]",0.0,157.36,106.2279,504,Miss,other
sample_0065,yellow sphere,"[402, 363, 22, 19]","[402.5882339477539, 364.0001106262207, 22.60634422302246, 24.02835488319397]",0.7521,1.16,95.458,418,Good,yellow sphere
sample_0065,black sphere,"[376, 318, 20, 15]",,0.0,99999,94.5557,300,Miss,other
sample_0065,pink sphere,"[257, 393, 25, 22]","[257.7601623535156, 392.8908920288086, 24.97182607650757, 26.803341507911682]",0.7765,0.77,88.9422,550,Good,pink sphere
sample_0066,red sphere,"[340, 290, 17, 12]","[408.93245697021484, 318.16389083862305, 20.123538970947266, 20.292490124702454]",0.0,74.46,102.1382,204,Miss,other
sample_0066,green sphere,"[435, 344, 21, 17]","[435.28011322021484, 344.6296977996826, 22.013332843780518, 22.776240706443787]",0.712,0.69,105.9726,357,Good,green sphere
sample_0066,blue sphere,"[227, 305, 18, 13]","[227.5838851928711, 305.82255363464355, 19.60281252861023, 19.247508645057678]",0.6202,1.01,88.1672,234,Good,blue sphere
sample_0066,yellow sphere,"[308, 356, 22, 18]","[308.35485458374023, 356.632661819458, 21.372339725494385, 23.45728039741516]",0.7479,0.73,88.4245,396,Good,yellow sphere
sample_0066,black sphere,"[392, 373, 23, 20]",,0.0,99999,86.7642,460,Miss,other
sample_0066,pink sphere,"[409, 318, 19, 14]","[408.91029357910156, 318.17519187927246, 20.184955596923828, 20.2645343542099]",0.6503,0.2,93.2035,266,Good,pink sphere
sample_0067,red sphere,"[223, 276, 17, 11]","[223.7099266052246, 277.70565032958984, 16.940336227416992, 17.476860880851746]",0.588,1.85,96.3183,187,Good,red sphere
sample_0067,green sphere,"[370, 308, 19, 13]","[239.32498931884766, 365.7469367980957, 23.73100996017456, 24.90230083465576]",0.0,142.87,107.2432,247,Miss,other
sample_0067,blue sphere,"[239, 365, 22, 20]","[239.33090209960938, 365.73978424072266, 23.841440677642822, 24.966325163841248]",0.7392,0.81,93.4201,440,Good,blue sphere
sample_0067,yellow sphere,"[394, 359, 22, 18]","[394.4047546386719, 359.3290328979492, 22.090446949005127, 23.761321306228638]",0.7331,0.52,94.1595,396,Good,yellow sphere
sample_0067,black sphere,"[350, 294, 18, 12]","[239.35070037841797, 365.751371383667, 23.814728260040283, 24.93819773197174]",0.0,131.88,79.0138,216,Miss,other
sample_0067,pink sphere,"[337, 335, 21, 16]","[223.6807632446289, 277.74152755737305, 16.917439699172974, 17.395302057266235]",0.0,126.96,92.2006,336,Miss,other
sample_0068,red sphere,"[364, 365, 22, 19]","[364.1730499267578, 366.3826560974121, 23.297700881958008, 24.2843896150589]",0.7388,1.39,105.423,418,Good,red sphere
sample_0068,green sphere,"[255, 345, 22, 17]","[180.25609970092773, 388.1275463104248, 25.774283409118652, 26.206895112991333]",0.0,86.29,92.5661,374,Miss,other
sample_0068,blue sphere,"[180, 387, 24, 21]","[180.22449493408203, 388.137845993042, 25.908446311950684, 26.255550384521484]",0.7409,1.16,90.4071,504,Good,blue sphere
sample_0068,yellow sphere,"[260, 289, 18, 12]","[260.3408432006836, 289.2538547515869, 17.637507915496826, 17.46332287788391]",0.6674,0.42,79.4639,216,Good,yellow sphere
sample_0068,black sphere,"[257, 376, 23, 20]","[180.2294921875, 388.1656265258789, 25.79564094543457, 26.250590085983276]",0.0,77.73,62.1995,460,Miss,other
sample_0068,pink sphere,"[225, 281, 17, 11]","[364.13909912109375, 366.3917827606201, 23.33509922027588, 24.26247775554657]",0.0,163.25,89.7766,187,Miss,other
sample_0069,red sphere,"[189, 379, 23, 21]","[188.84775161743164, 380.36845207214355, 24.497816562652588, 25.5455482006073]",0.7718,1.38,89.3746,483,Good,red sphere
sample_0069,green sphere,"[247, 382, 23, 21]","[247.05768585205078, 383.24206352233887, 23.891680240631104, 25.963364839553833]",0.7786,1.24,96.0388,483,Good,green sphere
sample_0069,blue sphere,"[320, 377, 23, 21]","[320.1287841796875, 378.2486915588379, 24.04959201812744, 25.64444661140442]",0.7832,1.26,100.0813,483,Good,blue sphere
sample_0069,yellow sphere,"[324, 285, 17, 12]","[247.0618438720703, 383.20921897888184, 23.8151216506958, 25.901203751564026]",0.0,124.76,87.6523,204,Miss,other
sample_0069,black sphere,"[274, 354, 22, 18]",,0.0,99999,64.9125,396,Miss,other
sample_0069,pink sphere,"[268, 318, 20, 14]","[188.83886337280273, 380.40112495422363, 24.52470064163208, 25.542638897895813]",0.0,100.8,78.5124,280,Miss,other
sample_0070,red sphere,"[220, 293, 18, 12]","[238.5425567626953, 377.3466682434082, 23.76094102859497, 25.822126865386963]",0.0,86.36,88.6876,216,Miss,other
sample_0070,green sphere,"[222, 314, 19, 14]","[401.0399627685547, 327.92017936706543, 20.565133094787598, 21.157971024513245]",0.0,179.58,87.468,266,Miss,other
sample_0070,blue sphere,"[363, 287, 18, 12]","[363.3824920654297, 287.3056411743164, 17.500609159469604, 18.122406005859375]",0.6418,0.49,103.1905,216,Good,blue sphere
sample_0070,yellow sphere,"[401, 327, 20, 15]","[401.0369110107422, 327.8397274017334, 20.422637462615967, 21.168501377105713]",0.6939,0.84,96.6426,300,Good,yellow sphere
sample_0070,black sphere,"[221, 277, 17, 11]",,0.0,99999,60.1612,187,Miss,other
sample_0070,pink sphere,"[238, 377, 23, 20]","[238.52521896362305, 377.35965728759766, 23.813376426696777, 25.800100564956665]",0.742,0.64,88.7832,460,Good,pink sphere
sample_0071,red sphere,"[402, 317, 19, 14]","[401.66709899902344, 318.08252334594727, 20.16845941543579, 20.008386969566345]",0.6592,1.13,102.6635,266,Good,red sphere
sample_0071,green sphere,"[229, 291, 17, 12]","[228.81586074829102, 292.2941207885742, 18.51717472076416, 18.321499228477478]",0.6013,1.31,87.5097,204,Good,green sphere
sample_0071,blue sphere,"[444, 342, 21, 16]","[444.67578887939453, 342.5808048248291, 22.577593326568604, 22.568939924240112]",0.6594,0.89,104.6629,336,Good,blue sphere
sample_0071,yellow sphere,"[254, 359, 22, 18]","[254.5823860168457, 359.1865825653076, 22.310447692871094, 24.016873240470886]",0.7144,0.61,88.9263,396,Good,yellow sphere
sample_0071,black sphere,"[192, 367, 22, 19]","[192.15211868286133, 367.6502323150635, 23.886878490447998, 24.60058629512787]",0.7113,0.67,49.8302,418,Good,black sphere
sample_0071,pink sphere,"[344, 331, 20, 16]","[401.65306091308594, 318.10017585754395, 20.201070308685303, 19.925841093063354]",0.0,59.08,92.1859,320,Miss,other
sample_0072,red sphere,"[340, 334, 20, 16]","[276.2286376953125, 294.9469470977783, 17.89941668510437, 18.564435839653015]",0.0,74.78,101.5151,320,Miss,other
sample_0072,green sphere,"[364, 291, 17, 12]","[239.29302215576172, 366.3573932647705, 23.06478261947632, 24.12576735019684]",0.0,145.71,99.2043,204,Miss,other
sample_0072,blue sphere,"[430, 320, 20, 14]","[429.8836135864258, 320.7249355316162, 21.014974117279053, 20.567609667778015]",0.6478,0.73,102.4997,280,Good,blue sphere
sample_0072,yellow sphere,"[239, 366, 22, 20]","[239.29494857788086, 366.34846687316895, 23.167827129364014, 24.12394881248474]",0.7873,0.46,89.4257,440,Good,yellow sphere
sample_0072,black sphere,"[224, 345, 21, 17]","[224.1068458557129, 345.16021728515625, 21.524786949157715, 21.90900206565857]",0.757,0.19,54.3337,357,Good,black sphere
sample_0072,pink sphere,"[276, 294, 18, 13]","[276.25621795654297, 294.95741844177246, 17.898935079574585, 18.541685342788696]",0.6848,0.99,78.3931,234,Good,pink sphere
sample_0073,red sphere,"[402, 392, 24, 22]","[401.79332733154297, 393.73589515686035, 25.091419219970703, 27.053407430648804]",0.7778,1.75,104.8664,528,Good,red sphere
sample_0073,green sphere,"[247, 285, 17, 11]","[247.17071533203125, 285.90222358703613, 17.81728744506836, 17.613642811775208]",0.5959,0.92,87.6646,187,Good,green sphere
sample_0073,blue sphere,"[253, 315, 19, 14]","[253.2012939453125, 316.1000061035156, 20.176284313201904, 19.941730499267578]",0.6611,1.12,85.1694,266,Good,blue sphere
sample_0073,yellow sphere,"[288, 282, 17, 11]","[288.1959342956543, 282.2930431365967, 17.9513680934906, 17.644386291503906]",0.5904,0.35,82.7514,187,Good,yellow sphere
sample_0073,black sphere,"[431, 334, 21, 16]",,0.0,99999,86.8468,336,Miss,other
sample_0073,pink sphere,"[389, 285, 18, 12]","[401.7534637451172, 393.76770973205566, 25.051636695861816, 26.986767053604126]",0.0,109.51,93.8193,216,Miss,other
sample_0074,red sphere,"[451, 389, 24, 22]","[451.2776184082031, 390.7444953918457, 25.922799110412598, 26.952572464942932]",0.7557,1.77,108.1729,528,Good,red sphere
sample_0074,green sphere,"[414, 345, 21, 17]","[414.44034576416016, 345.91535568237305, 21.711766719818115, 22.56496489048004]",0.7236,1.02,108.0561,357,Good,green sphere
sample_0074,blue sphere,"[342, 335, 21, 16]","[342.69832611083984, 336.1511707305908, 20.79873561859131, 21.953448057174683]",0.6886,1.35,104.5734,336,Good,blue sphere
sample_0074,yellow sphere,"[370, 396, 25, 23]","[369.8535919189453, 397.1466636657715, 24.654252529144287, 27.20627009868622]",0.8355,1.16,93.8257,575,Good,yellow sphere
sample_0074,black sphere,"[307, 348, 21, 18]",,0.0,99999,69.3032,378,Miss,other
sample_0074,pink sphere,"[308, 389, 24, 22]","[451.25484466552734, 390.7620906829834, 25.993530750274658, 26.921913027763367]",0.0,143.27,88.1032,528,Miss,other
sample_0075,red sphere,"[320, 296, 18, 13]","[260.20219802856445, 386.127405166626, 24.13963794708252, 25.920408368110657]",0.0,108.16,99.0627,234,Miss,other
sample_0075,green sphere,"[290, 301, 18, 12]","[290.44713973999023, 301.869421005249, 18.351435661315918, 18.75178813934326]",0.6124,0.98,85.2781,216,Good,green sphere
sample_0075,blue sphere,"[255, 312, 19, 14]","[255.3606414794922, 313.1631660461426, 19.990867376327515, 20.204304456710815]",0.6586,1.22,84.8022,266,Good,blue sphere
sample_0075,yellow sphere,"[290, 334, 21, 16]","[289.7642135620117, 334.46949005126953, 20.231847763061523, 21.12692892551422]",0.7362,0.53,86.4309,336,Good,yellow sphere
sample_0075,black sphere,"[402, 296, 18, 12]",,0.0,99999,78.6555,216,Miss,other
sample_0075,pink sphere,"[260, 386, 24, 22]","[260.1985168457031, 386.1068344116211, 24.103100299835205, 25.892885327339172]",0.8365,0.23,89.4808,528,Good,pink sphere
sample_0076,red sphere,"[252, 295, 18, 12]","[414.32544708251953, 289.18745040893555, 17.603697776794434, 17.55512237548828]",0.0,162.43,88.5265,216,Miss,other
sample_0076,green sphere,"[213, 345, 21, 17]","[213.5999298095703, 345.98748207092285, 22.572977542877197, 22.557209730148315]",0.7011,1.16,86.2629,357,Good,green sphere
sample_0076,blue sphere,"[306, 354, 22, 18]","[306.42723083496094, 355.30534744262695, 22.14752197265625, 23.823900818824768]",0.7297,1.37,95.8537,396,Good,blue sphere
sample_0076,yellow sphere,"[332, 303, 19, 13]","[332.6823425292969, 303.64468574523926, 18.609519004821777, 19.25394058227539]",0.6372,0.94,92.26,247,Good,yellow sphere
sample_0076,black sphere,"[284, 375, 23, 20]",,0.0,99999,68.2777,460,Miss,other
sample_0076,pink sphere,"[414, 289, 18, 11]","[414.3025588989258, 289.1990375518799, 17.637343406677246, 17.534161806106567]",0.6125,0.36,91.9657,198,Good,pink sphere
sample_0077,red sphere,"[219, 347, 21, 17]","[219.15102005004883, 348.60400199890137, 21.97988271713257, 22.875502109527588]",0.71,1.61,86.7542,357,Good,red sphere
sample_0077,green sphere,"[304, 379, 24, 21]","[304.34106826782227, 380.21936416625977, 23.76936435699463, 25.802958011627197]",0.7937,1.27,96.836,504,Good,green sphere
sample_0077,blue sphere,"[458, 377, 23, 20]","[458.7909698486328, 377.501277923584, 25.240278244018555, 25.486228466033936]",0.7151,0.94,104.7685,460,Good,blue sphere
sample_0077,yellow sphere,"[424, 339, 21, 16]","[424.85836029052734, 339.63157653808594, 20.729811191558838, 21.86510145664215]",0.6823,1.07,95.7529,336,Good,yellow sphere
sample_0077,black sphere,"[354, 386, 24, 22]","[458.8087463378906, 377.52050399780273, 25.098259449005127, 25.442978739738464]",0.0,105.15,90.0038,528,Miss,other
sample_0077,pink sphere,"[387, 328, 20, 16]","[386.74510955810547, 328.13941955566406, 20.84235429763794, 21.173595786094666]",0.7251,0.29,94.2826,320,Good,pink sphere
sample_0078,red sphere,"[380, 379, 23, 21]","[232.97945022583008, 370.8196449279785, 23.39305877685547, 24.595200419425964]",0.0,147.25,106.6033,483,Miss,other
sample_0078,green sphere,"[289, 303, 18, 13]","[233.02322387695312, 370.7915210723877, 23.461790084838867, 24.68234896659851]",0.0,87.92,85.8843,234,Miss,other
sample_0078,blue sphere,"[354, 358, 22, 19]","[233.0034637451172, 370.81252098083496, 23.465757369995117, 24.66533660888672]",0.0,121.67,102.042,418,Miss,other
sample_0078,yellow sphere,"[233, 370, 23, 19]","[233.03407669067383, 370.7804489135742, 23.474650382995605, 24.64574933052063]",0.7553,0.78,90.2914,437,Good,yellow sphere
sample_0078,black sphere,"[343, 384, 23, 22]",,0.0,99999,84.3789,506,Miss,other
sample_0078,pink sphere,"[361, 317, 19, 14]","[232.98297882080078, 370.8150386810303, 23.414194583892822, 24.611515402793884]",0.0,138.87,91.9013,266,Miss,other
sample_0079,red sphere,"[189, 397, 24, 22]","[189.35909271240234, 398.2940196990967, 25.963754653930664, 27.91670858860016]",0.7285,1.34,95.4957,528,Good,red sphere
sample_0079,green sphere,"[245, 300, 18, 13]","[380.4450225830078, 387.06104278564453, 23.55064630508423, 26.281803846359253]",0.0,161.01,88.9325,234,Miss,other
sample_0079,blue sphere,"[331, 283, 17, 11]","[380.41099548339844, 387.1109390258789, 23.58245611190796, 26.303250789642334]",0.0,115.24,101.0344,187,Miss,other
sample_0079,yellow sphere,"[380, 386, 24, 21]","[380.43373107910156, 387.0259380340576, 23.470263481140137, 26.25995635986328]",0.7755,1.11,94.4856,504,Good,yellow sphere
sample_0079,black sphere,"[275, 367, 22, 20]",,0.0,99999,64.6163,440,Miss,other
sample_0079,pink sphere,"[308, 340, 21, 17]","[189.3437385559082, 398.3297824859619, 25.977659225463867, 27.92439043521881]",0.0,132.22,87.7236,357,Miss,other
sample_0080,red sphere,"[307, 337, 21, 16]","[418.7925338745117, 301.90961837768555, 18.828977346420288, 18.84250044822693]",0.0,117.17,94.9967,336,Miss,other
sample_0080,green sphere,"[215, 316, 20, 14]","[215.24322509765625, 317.07776069641113, 20.236566066741943, 19.971166849136353]",0.6855,1.1,88.2757,280,Good,green sphere
sample_0080,blue sphere,"[322, 378, 24, 20]","[322.2428894042969, 378.9711284637451, 23.755638599395752, 25.472981929779053]",0.7718,1.0,99.8988,480,Good,blue sphere
sample_0080,yellow sphere,"[287, 311, 19, 13]","[287.6305389404297, 311.14688873291016, 18.826868534088135, 19.93209958076477]",0.618,0.65,81.7172,247,Good,yellow sphere
sample_0080,black sphere,"[409, 390, 24, 22]",,0.0,99999,84.9758,528,Miss,other
sample_0080,pink sphere,"[419, 301, 19, 13]","[418.7553024291992, 301.9428062438965, 18.87318730354309, 18.87196719646454]",0.6746,0.97,95.5463,247,Good,pink sphere
sample_0081,red sphere,"[265, 331, 20, 16]","[265.54901123046875, 331.79097175598145, 20.249812602996826, 21.015796065330505]",0.7244,0.96,89.7503,320,Good,red sphere
sample_0081,green sphere,"[319, 382, 23, 21]","[319.6652603149414, 382.92903900146484, 23.878047466278076, 26.32170796394348]",0.7552,1.14,98.5287,483,Good,green sphere
sample_0081,blue sphere,"[420, 303, 18, 13]","[420.0429916381836, 303.5774230957031, 18.987102508544922, 19.180989861488342]",0.6425,0.58,100.2071,234,Good,blue sphere
sample_0081,yellow sphere,"[432, 343, 21, 17]","[432.2953414916992, 343.13758850097656, 21.742098331451416, 21.92134737968445]",0.749,0.33,95.4923,357,Good,yellow sphere
sample_0081,black sphere,"[199, 329, 21, 15]","[420.0477600097656, 303.5737895965576, 18.953369855880737, 19.150410890579224]",0.0,222.51,60.5108,315,Miss,other
sample_0081,pink sphere,"[232, 344, 21, 17]","[232.09566116333008, 344.8542308807373, 21.989915370941162, 22.726609110832214]",0.7143,0.86,82.4098,357,Good,pink sphere
sample_0082,red sphere,"[272, 290, 17, 11]","[216.27511978149414, 288.1721591949463, 17.99686908721924, 18.017234802246094]",0.0,55.75,86.2164,187,Miss,other
sample_0082,green sphere,"[216, 287, 18, 11]","[216.29688262939453, 288.1544780731201, 18.042526245117188, 18.149848580360413]",0.5899,1.19,96.2828,198,Good,green sphere
sample_0082,blue sphere,"[315, 387, 24, 22]","[315.0456428527832, 387.6979351043701, 24.63184356689453, 26.683983206748962]",0.8033,0.7,97.9068,528,Good,blue sphere
sample_0082,yellow sphere,"[337, 347, 21, 17]","[216.30022048950195, 288.1530475616455, 17.93656349182129, 18.0873441696167]",0.0,134.28,93.3732,357,Miss,other
sample_0082,black sphere,"[332, 285, 17, 12]",,0.0,99999,72.9935,204,Miss,other
sample_0082,pink sphere,"[305, 276, 17, 10]","[315.02058029174805, 387.7163600921631, 24.55256938934326, 26.695550680160522]",0.0,112.16,83.8424,170,Miss,other
sample_0083,red sphere,"[225, 308, 19, 14]","[225.51069259643555, 309.1610813140869, 18.686918020248413, 19.904587268829346]",0.6731,1.27,89.8597,266,Good,red sphere
sample_0083,green sphere,"[258, 317, 19, 14]","[257.9663848876953, 317.5822448730469, 19.475642442703247, 20.359865427017212]",0.6708,0.58,84.3626,266,Good,green sphere
sample_0083,blue sphere,"[377, 308, 19, 13]","[377.72090911865234, 308.77206802368164, 18.851211071014404, 19.24131989479065]",0.6344,1.06,106.2297,247,Good,blue sphere
sample_0083,yellow sphere,"[290, 277, 17, 11]","[290.3146743774414, 277.8782844543457, 17.299034595489502, 17.294138073921204]",0.6153,0.93,78.4048,187,Good,yellow sphere
sample_0083,black sphere,"[445, 372, 23, 20]","[445.2112579345703, 372.85966873168945, 23.728342056274414, 24.665953516960144]",0.7859,0.89,88.6395,460,Good,black sphere
sample_0083,pink sphere,"[322, 294, 18, 12]","[225.5111312866211, 309.1813659667969, 18.69960904121399, 19.855844378471375]",0.0,97.68,87.0712,216,Miss,other
sample_0084,red sphere,"[366, 282, 17, 11]","[235.96996307373047, 321.8548107147217, 20.303733348846436, 21.05950355529785]",0.0,136.0,108.9254,187,Miss,other
sample_0084,green sphere,"[391, 289, 18, 11]","[391.2055969238281, 290.1141929626465, 17.76192307472229, 17.97370433807373]",0.6023,1.13,106.9463,198,Good,green sphere
sample_0084,blue sphere,"[297, 303, 18, 13]","[296.9445610046387, 303.744535446167, 18.839337825775146, 19.213589429855347]",0.6465,0.75,91.0601,234,Good,blue sphere
sample_0084,yellow sphere,"[261, 292, 18, 12]","[261.4392852783203, 292.18591690063477, 17.861703634262085, 18.15690279006958]",0.6353,0.48,79.4028,216,Good,yellow sphere
sample_0084,black sphere,"[345, 397, 24, 23]",,0.0,99999,86.5228,552,Miss,other
sample_0084,pink sphere,"[236, 322, 20, 15]","[235.96607208251953, 321.8477725982666, 20.315780639648438, 21.008208990097046]",0.7029,0.16,79.3126,300,Good,pink sphere
sample_0085,red sphere,"[305, 296, 18, 12]","[193.19744110107422, 402.1751117706299, 26.05518341064453, 27.69232749938965]",0.0,154.18,93.0133,216,Miss,other
